ticker,direction,flow_score_raw,flow_score_scaled,price_score,final_score,reject_reason,checks_passed,checks_failed,options_context_score,gamma_regime,pattern,net_gex,gamma_flip_level_estimate,nearest_call_wall,nearest_put_wall,distance_to_call_wall_pct,distance_to_put_wall_pct,ticker_call_oi,ticker_put_oi,ticker_put_call_ratio,near_term_oi,swing_dte_oi,long_dated_oi,iv_rank,iv_current,price_trend,price_extension,price_room,price_pattern,price_momentum,price_confirm_vol,repeat_flow_count,dte_score,flow_imbalance_ratio,bullish_flow_intensity,bearish_flow_intensity,bullish_premium_per_trade,bearish_premium_per_trade,bullish_vol_oi,bearish_vol_oi,bullish_sweep_count,bearish_sweep_count,bullish_breadth,bearish_breadth,bullish_zscore_tier,bearish_zscore_tier,bullish_flow_intensity_tier,bearish_flow_intensity_tier,bullish_premium_per_trade_tier,bearish_premium_per_trade_tier,bullish_vol_oi_tier,bearish_vol_oi_tier,bullish_repeat_tier,bearish_repeat_tier,bullish_sweep_tier,bearish_sweep_tier,bullish_breadth_tier,bearish_breadth_tier,bullish_dte_tier,bearish_dte_tier,bullish_delta_intensity,bearish_delta_intensity,bullish_avg_delta,bearish_avg_delta,bullish_delta_source_mix,bearish_delta_source_mix,entry_price,stop_price,target_1,rr_ratio,bullish_score_z_shadow,bearish_score_z_shadow
CENX,LONG,0.49567779934486816,4.956777993448681,5.37,5.3094,watchlist_reeval_failed,"momentum_aligned, not_extended, room_to_target, trend_aligned, trend_continuation",confirmation_volume,6.1,NEUTRAL,trend_continuation,,,65.0,45.0,5.45,27.0,32823.0,10555.0,0.322,4787.0,25698.0,12893.0,90.0,0.84,1.78,0.94,0.51,1.4,0.74,0.0,1,1.0,99.0,0.000135,0.0,275.3785814649733,0.0,26.338346,,0,0,0.0,0.0,4.0,4.0,1.0,1.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,0.0,0.0,0.196359,0.0,0.0,0.0,,,,,,
ZTS,LONG,0.4956480223017188,4.956480223017188,6.7,5.2282,watchlist_reeval_failed,"confirmation_volume, momentum_aligned, not_extended, retest_and_confirm, room_to_target, trend_aligned",none,3.7,NEUTRAL,retest_and_confirm,,,125.0,105.0,1.99,14.33,43650.0,10815.0,0.248,8150.0,9364.0,36951.0,89.1,0.41,1.63,0.53,1.0,1.4,1.81,0.34,3,1.0,99.0,6e-06,0.0,0.00023500379551599475,0.0,5.576784,,0,0,0.399255,0.0,4.0,4.0,1.0,1.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,0.0,0.0,0.435878,0.0,0.0,0.0,,,,,,
ROK,LONG,0.4796607548598844,4.796607548598844,5.26,4.6163,watchlist_reeval_failed,"momentum_aligned, trend_aligned, trend_continuation","confirmation_volume, not_extended, room_to_target",3.2,NEUTRAL,trend_continuation,,,430.0,320.0,3.9,22.68,5629.0,10770.0,1.913,11627.0,2478.0,2294.0,93.5,0.422,2.25,0.0,0.0,1.4,1.58,0.03,8,1.0,99.0,3.5e-05,4e-06,0.00090433343279776,3.213755170616637e-10,1.387993,0.851332,0,0,1.3e-05,0.030972,4.0,4.0,1.0,1.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,0.0,0.0,0.329061,0.630731,0.0,0.0,,,,,,
SMMT,LONG,0.4534837255811759,4.534837255811759,7.92,6.1234,watchlist_reeval_failed,"confirmation_volume, momentum_aligned, room_to_target, trend_aligned, trend_continuation",not_extended,7.4,NEUTRAL,trend_continuation,,,35.0,20.0,42.16,18.77,43568.0,25745.0,0.591,16665.0,27813.0,24835.0,59.6,0.953,2.92,0.0,1.0,1.4,1.68,0.91,4,0.7,99.0,1.9e-05,0.0,9.822745146419777,0.0,125.003496,,0,0,0.135007,0.0,4.0,4.0,1.0,1.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,0.0,0.0,0.351794,0.0,0.0,0.0,,,,,,
TT,LONG,0.4498434660615612,4.4984346606156125,5.22,4.8152,watchlist_reeval_failed,"momentum_aligned, not_extended, trend_aligned, trend_continuation","confirmation_volume, room_to_target",5.0,NEUTRAL,trend_continuation,,,500.0,390.0,5.15,17.99,5595.0,3766.0,0.673,3207.0,2516.0,3638.0,88.8,0.342,2.16,0.02,0.0,1.4,1.65,0.0,8,1.0,99.0,5e-06,2e-06,0.08587983720798922,3.171218564412382e-10,1.622619,2.08894,0,1,0.214773,0.630056,4.0,4.0,1.0,1.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,0.0,0.0,0.424504,0.28137,0.0,0.0,,,,,,
TSEM,LONG,0.44650960280654306,4.465096028065431,6.44,5.0245,watchlist_reeval_failed,"confirmation_volume, momentum_aligned, trend_aligned, trend_continuation","not_extended, room_to_target",4.3,NEUTRAL,trend_continuation,,,230.0,200.0,3.55,9.95,66967.0,46180.0,0.69,55365.0,45989.0,11793.0,98.5,0.947,2.75,0.0,0.0,1.4,1.66,0.63,7,1.0,99.0,0.000239,2.7e-05,0.014164775265104589,2.4406142251730105e-08,186.585831,0.440824,0,0,0.342829,0.478095,4.0,4.0,1.0,1.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,0.0,0.0,0.357831,0.317425,0.0,0.0,,,,,,
BBIO,LONG,0.4380246333195209,4.380246333195209,4.72,4.7461,watchlist_reeval_failed,"not_extended, room_to_target, trend_aligned, trend_continuation","confirmation_volume, momentum_aligned",5.7,NEUTRAL,trend_continuation,,,95.0,45.0,24.56,41.0,19558.0,22950.0,1.173,9641.0,7488.0,25379.0,16.1,0.484,2.06,0.68,0.27,1.4,0.31,0.0,1,1.0,99.0,2e-05,0.0,0.002562716990435561,0.0,4.545455,,1,0,0.0,0.0,4.0,4.0,1.0,1.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,0.0,0.0,0.580714,0.0,0.0,0.0,,,,,,
PCT,LONG,0.43608631867839937,4.360863186783994,4.05,4.2554,watchlist_reeval_failed,"momentum_aligned, not_extended, room_to_target, trend_continuation","confirmation_volume, trend_aligned",4.3,POSITIVE,trend_continuation,595810.51,6.71,10.0,5.0,49.59,25.21,311352.0,154399.0,0.496,103342.0,84576.0,277833.0,99.8,1.204,0.0,0.43,1.0,1.4,1.06,0.16,4,1.0,0.0001943841104600521,0.000379,2.5e-05,0.0009263585377650421,14.296825016807402,2.583168,0.167915,0,0,0.0,0.0,4.0,4.0,1.0,1.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,0.0,0.0,0.112248,0.179247,0.0,0.0,,,,,,
VOYA,LONG,0.4216666666666667,4.216666666666667,6.47,5.2893,watchlist_reeval_failed,"momentum_aligned, not_extended, room_to_target, trend_aligned, trend_continuation",confirmation_volume,6.2,NEUTRAL,trend_continuation,,,80.0,65.0,5.85,14.0,14413.0,4993.0,0.346,18546.0,9.0,851.0,71.4,0.332,1.98,0.23,1.0,1.4,1.8,0.07,4,1.0,99.0,0.000171,0.0,0.03281624329053493,0.0,22.785441,,0,0,1e-06,0.0,4.0,4.0,1.0,1.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,0.0,0.0,0.915194,0.0,0.0,0.0,,,,,,
PRKS,LONG,0.4153394126984127,4.153394126984127,4.68,4.6007,watchlist_reeval_failed,"not_extended, room_to_target, support_ema_confluence, trend_aligned","confirmation_volume, momentum_aligned",5.6,NEUTRAL,support_ema_confluence,,,40.0,35.0,12.96,1.16,1915.0,150.0,0.078,57.0,1695.0,313.0,83.8,0.612,1.74,0.84,0.22,1.6,0.14,0.12,2,1.0,99.0,6.7e-05,0.0,24.152449534733435,0.0,29.694444,,0,0,0.446974,0.0,4.0,4.0,1.0,1.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,0.0,0.0,0.331027,0.0,0.0,0.0,,,,,,
EXE,LONG,0.40382409121800117,4.038240912180012,1.88,3.8831,watchlist_reeval_failed,"momentum_aligned, not_extended, room_to_target","confirmation_volume, continuation_pattern, trend_aligned",6.5,NEUTRAL,unknown,,,120.0,90.0,25.21,6.09,45564.0,87846.0,1.928,69157.0,29343.0,34910.0,56.7,0.331,0.0,0.14,1.0,0.0,0.62,0.13,5,1.0,99.0,2.4e-05,3e-06,4.013679017434875,2.607171509276357e-13,250.30512,0.268608,0,0,0.0,2e-06,4.0,4.0,1.0,1.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,0.0,0.0,0.219936,0.236396,0.0,0.0,,,,,,
B,LONG,0.403144149750673,4.03144149750673,4.03,4.3647,watchlist_reeval_failed,"confirmation_volume, ema_pullback, not_extended, room_to_target","momentum_aligned, trend_aligned",5.7,POSITIVE,ema_pullback,10264855.13,42.65,50.0,30.0,17.23,29.66,463582.0,301853.0,0.651,62279.0,211203.0,491953.0,66.6,0.503,0.0,0.91,1.0,1.2,0.55,0.38,19,1.0,99.0,3.5e-05,1.1e-05,2.6689070975638405,0.0013047896231457446,0.767301,1.539485,2,2,0.016737,0.037582,4.0,4.0,1.0,1.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,0.0,0.0,0.025269,0.344064,0.0,0.0,,,,,,
DEO,LONG,0.39055555555555554,3.9055555555555554,4.64,4.6448,watchlist_reeval_failed,"confirmation_volume, momentum_aligned, not_extended, room_to_target, trend_continuation",trend_aligned,6.5,NEUTRAL,trend_continuation,,,85.0,70.0,3.09,15.1,16537.0,11478.0,0.694,1993.0,17224.0,8798.0,55.5,0.312,0.0,0.04,1.0,1.4,1.82,0.38,2,1.0,99.0,1e-06,0.0,0.07147950249119257,0.0,3.30942,,0,0,0.00239,0.0,4.0,4.0,1.0,1.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,0.0,0.0,0.508818,0.0,0.0,0.0,,,,,,
VICR,LONG,0.37962904559706107,3.7962904559706105,5.79,4.4351,watchlist_reeval_failed,"confirmation_volume, momentum_aligned, trend_aligned, trend_continuation","not_extended, room_to_target",4.0,NEUTRAL,trend_continuation,,,230.0,155.0,4.24,29.75,4532.0,3017.0,0.666,2660.0,2453.0,2436.0,94.8,1.124,1.81,0.0,0.0,1.4,1.8,0.78,4,1.0,20.9522328079398,3.3e-05,1.5e-05,6.1210610403977205e-09,8.764308457967533e-10,3.234951,2.386364,0,0,0.026341,0.0,4.0,4.0,1.0,1.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,0.0,0.0,0.270112,0.192191,0.0,0.0,,,,,,
LCID,LONG,0.37696661094630685,3.7696661094630683,2.09,3.6918,watchlist_reeval_failed,"confirmation_volume, room_to_target","continuation_pattern, momentum_aligned, not_extended, trend_aligned",5.9,NEGATIVE,unknown,-330816.49,,10.0,5.0,41.84,29.08,204752.0,277077.0,1.353,247497.0,37834.0,196498.0,82.7,0.952,0.0,0.0,1.0,0.0,0.09,1.0,4,1.0,56.07464124686605,0.000183,2.3e-05,1.9003737528025109,0.10167022261111945,3.239116,0.665159,0,0,0.038063,0.0,4.0,4.0,1.0,1.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,0.0,0.0,0.076531,0.026014,0.0,0.0,,,,,,
NPO,LONG,0.375,3.75,5.33,4.214,watchlist_reeval_failed,"momentum_aligned, not_extended, trend_aligned, trend_continuation","confirmation_volume, room_to_target",3.7,NEUTRAL,trend_continuation,,,290.0,270.0,3.47,3.66,705.0,1377.0,1.953,1160.0,613.0,309.0,91.2,0.494,1.7,0.36,0.04,1.4,1.56,0.27,1,1.0,99.0,0.00011,0.0,1.673303947654437e-17,0.0,18.181818,,0,0,0.0,0.0,4.0,4.0,1.0,1.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,0.0,0.0,0.53186,0.0,0.0,0.0,,,,,,
SW,LONG,0.375,3.75,6.16,4.823,watchlist_reeval_failed,"momentum_aligned, not_extended, room_to_target, trend_aligned, trend_continuation",confirmation_volume,5.5,NEUTRAL,trend_continuation,,,45.0,35.0,5.53,17.92,12642.0,2106.0,0.167,10916.0,1621.0,2211.0,95.3,0.507,1.66,0.55,1.0,1.4,1.35,0.19,1,1.0,99.0,4e-06,0.0,1.807293970215957e-24,0.0,12.0,,0,0,0.0,0.0,4.0,4.0,1.0,1.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,0.0,0.0,0.468314,0.0,0.0,0.0,,,,,,
BTDR,SHORT,0.5579179213360749,5.5791792133607485,2.21,4.3926,watchlist_reeval_failed,"confirmation_volume, momentum_aligned, room_to_target","continuation_pattern, not_extended, trend_aligned",4.7,POSITIVE,unknown,1969861.8,12.55,15.0,7.5,19.43,40.28,413116.0,241098.0,0.584,140972.0,332452.0,180790.0,79.3,1.106,0.0,0.0,1.0,0.0,0.82,0.39,4,1.0,0.003597764387635793,3.2e-05,0.001437,0.1795783476517634,16.637957011017622,0.026152,512.974709,0,0,0.0,0.314303,4.0,4.0,1.0,1.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,0.0,0.0,0.441526,0.136181,0.0,0.0,,,,,,
RELY,SHORT,0.5576105641932176,5.576105641932177,1.4,4.2881,watchlist_reeval_failed,room_to_target,"confirmation_volume, continuation_pattern, momentum_aligned, not_extended, trend_aligned",5.4,NEUTRAL,unknown,,,30.0,17.5,47.64,13.88,20883.0,10571.0,0.506,6520.0,11688.0,13246.0,88.0,0.713,0.0,0.0,1.0,0.0,0.15,0.25,6,1.0,0.7687676227536498,3.7e-05,8.7e-05,9.102521727090808,11.840407240989771,2.37037,5.672811,0,1,0.418294,0.0,4.0,4.0,1.0,1.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,0.0,0.0,0.497528,0.49344,0.0,0.0,,,,,,
DAVE,SHORT,0.532394837625736,5.32394837625736,1.59,4.199,watchlist_reeval_failed,"confirmation_volume, room_to_target","continuation_pattern, momentum_aligned, not_extended, trend_aligned",5.3,NEUTRAL,unknown,,,310.0,210.0,19.98,18.72,13388.0,6207.0,0.464,11138.0,2398.0,6059.0,66.0,0.735,0.0,0.0,1.0,0.0,0.07,0.52,5,1.0,54.0181052565834,6.8e-05,0.00039,69.9447695135996,0.3237098431228072,1.987013,16.995941,0,0,0.0,0.435115,4.0,4.0,1.0,1.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,0.0,0.0,0.134227,0.33694,0.0,0.0,,,,,,
WCC,SHORT,0.5270550086376622,5.2705500863766215,1.59,4.0923,watchlist_reeval_failed,room_to_target,"confirmation_volume, continuation_pattern, momentum_aligned, not_extended, trend_aligned",4.9,NEUTRAL,unknown,,,330.0,270.0,3.52,15.3,4413.0,1213.0,0.275,2877.0,1919.0,830.0,88.6,0.505,0.0,0.0,1.0,0.0,0.5,0.09,2,1.0,0.0,0.0,4.2e-05,0.0,8.840587115807475,,26.248208,0,0,0.0,0.0,4.0,4.0,1.0,1.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,0.0,0.0,0.0,0.33967,0.0,0.0,,,,,,
AXSM,SHORT,0.5270550086376622,5.2705500863766215,1.63,4.0043,watchlist_reeval_failed,room_to_target,"confirmation_volume, continuation_pattern, momentum_aligned, not_extended, trend_aligned",4.4,NEUTRAL,unknown,,,200.0,140.0,5.94,25.84,14586.0,9765.0,0.669,9088.0,5435.0,9828.0,98.0,0.779,0.0,0.0,1.0,0.0,0.35,0.28,4,1.0,5.546455747553757e-23,1.4e-05,0.000115,1.2974673112189926e-25,0.0023392728082095226,22.083333,54.236111,0,0,0.383748,0.0,4.0,4.0,1.0,1.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,0.0,0.0,0.526566,0.190368,0.0,0.0,,,,,,
CDNS,SHORT,0.5132065770821066,5.132065770821066,0.97,4.057,watchlist_reeval_failed,"confirmation_volume, room_to_target","continuation_pattern, momentum_aligned, not_extended, trend_aligned",6.0,NEUTRAL,unknown,,,330.0,265.0,5.12,15.58,39495.0,46737.0,1.183,16000.0,48812.0,21420.0,92.9,0.519,0.0,0.0,0.31,0.0,0.29,0.37,14,1.0,1.596918891262211e-19,2e-06,0.000195,6.60607392712642e-19,1.6547049354284868,0.455913,0.745693,0,1,0.61199,0.007701,4.0,4.0,1.0,1.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,0.0,0.0,0.587038,0.408417,0.0,0.0,,,,,,
CAR,SHORT,0.507141301457334,5.0714130145733405,0.0,3.0428,watchlist_reeval_failed,none,not_extended,,,unknown,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,7,1.0,0.23189231537939498,1.9e-05,8.3e-05,210.762023500117,151.47981018351337,5.352941,8.007003,0,2,0.0,0.753165,4.0,4.0,1.0,1.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,0.0,0.0,0.503882,0.499009,0.0,0.0,,,,,,
NXST,SHORT,0.5032045744787734,5.032045744787734,4.22,4.682,watchlist_reeval_failed,"confirmation_volume, ema_rally, not_extended, trend_aligned","momentum_aligned, room_to_target",4.5,NEUTRAL,ema_rally,,,220.0,160.0,7.59,21.75,1972.0,906.0,0.459,1747.0,2.0,1129.0,98.0,0.475,1.73,0.75,0.0,1.2,0.03,0.5,1,1.0,0.0,0.0,1.2e-05,0.0,1.0284315820577096e-19,,6.833333,0,0,0.0,0.0,4.0,4.0,1.0,1.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,0.0,0.0,0.0,0.670606,0.0,0.0,,,,,,
SIRI,SHORT,0.490604375738742,4.90604375738742,2.02,4.059,watchlist_reeval_failed,"confirmation_volume, room_to_target","continuation_pattern, momentum_aligned, not_extended, trend_aligned",5.0,NEUTRAL,unknown,,,30.0,13.0,14.35,50.45,148171.0,77172.0,0.521,50726.0,32822.0,141795.0,84.5,0.401,0.0,0.0,1.0,0.0,0.02,1.0,1,1.0,0.0,0.0,3.2e-05,0.0,7.833572536425223e-12,,54.806452,0,0,0.0,0.0,4.0,4.0,1.0,1.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,0.0,0.0,0.0,0.498151,0.0,0.0,,,,,,
LC,SHORT,0.47509970703629767,4.750997070362977,1.32,3.7115,watchlist_reeval_failed,room_to_target,"confirmation_volume, continuation_pattern, momentum_aligned, not_extended, trend_aligned",4.7,NEUTRAL,unknown,,,22.0,14.0,25.14,20.36,11815.0,7848.0,0.664,6532.0,5064.0,8067.0,94.7,0.727,0.0,0.0,1.0,0.0,0.11,0.21,1,0.7,0.0,0.0,2e-05,0.0,17.855951572772955,,3.460123,0,1,0.0,0.0,4.0,4.0,1.0,1.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,0.0,0.0,0.0,0.365999,0.0,0.0,,,,,,
DB,SHORT,0.47413640833255943,4.741364083325594,4.16,4.6987,watchlist_reeval_failed,"bounce_and_fail, confirmation_volume, momentum_aligned, not_extended, room_to_target",trend_aligned,5.4,NEUTRAL,bounce_and_fail,,,40.0,20.0,20.34,39.83,38809.0,38121.0,0.982,17069.0,20564.0,39297.0,84.2,0.434,0.0,0.35,1.0,1.0,1.42,0.39,3,1.0,0.0,0.0,4e-06,0.0,0.003445341980910177,,20.304842,0,0,0.0,0.49678,4.0,4.0,1.0,1.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,0.0,0.0,0.0,0.845843,0.0,0.0,,,,,,
TFC,SHORT,0.4672716440703631,4.672716440703631,1.38,4.0504,watchlist_reeval_failed,room_to_target,"confirmation_volume, continuation_pattern, momentum_aligned, not_extended, trend_aligned",6.5,NEUTRAL,unknown,,,55.0,42.5,7.75,16.74,75404.0,69688.0,0.924,33983.0,45141.0,65968.0,59.6,0.271,0.0,0.0,1.0,0.0,0.21,0.17,6,1.0,1.282662141303823e-07,5e-06,1.1e-05,1.5357488382025272e-09,0.011973136095226466,0.788525,2.663428,0,0,0.0,0.131272,4.0,4.0,1.0,1.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,0.0,0.0,0.445758,0.830748,0.0,0.0,,,,,,
HUN,SHORT,0.447993452288054,4.47993452288054,2.18,3.914,watchlist_reeval_failed,"not_extended, room_to_target","confirmation_volume, continuation_pattern, momentum_aligned, trend_aligned",5.1,NEUTRAL,unknown,,,15.0,8.0,9.25,41.73,63667.0,65875.0,1.035,94133.0,257.0,35152.0,78.7,0.711,0.0,0.61,1.0,0.0,0.58,0.0,9,1.0,0.5049384165238828,7.8e-05,0.000121,1.4014787183595195e-12,1.387771926730823e-12,1.075309,0.35514,1,0,0.412398,0.724611,4.0,4.0,1.0,1.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,0.0,0.0,0.177448,0.393115,0.0,0.0,,,,,,
VFC,SHORT,0.4466263295161209,4.466263295161209,1.69,3.7401,watchlist_reeval_failed,"momentum_aligned, room_to_target","confirmation_volume, continuation_pattern, not_extended, trend_aligned",5.0,POSITIVE,unknown,92735.0,20.88,30.0,10.0,43.95,52.02,170120.0,227060.0,1.335,52901.0,24172.0,320107.0,69.2,0.573,0.0,0.0,1.0,0.0,0.63,0.06,2,1.0,0.0,0.0,4.5e-05,0.0,0.41203439605536496,,7.207143,0,1,0.0,0.134591,4.0,4.0,1.0,1.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,0.0,0.0,0.0,0.73547,0.0,0.0,,,,,,
LYV,SHORT,0.4432168882515555,4.432168882515555,4.87,4.7971,watchlist_reeval_failed,"momentum_aligned, not_extended, room_to_target, trend_continuation","confirmation_volume, trend_aligned",5.6,NEUTRAL,trend_continuation,,,180.0,120.0,15.13,23.24,68564.0,74448.0,1.086,17983.0,26573.0,98456.0,86.9,0.401,0.0,0.85,1.0,1.4,1.61,0.0,2,1.0,0.0,0.0,3.8e-05,0.0,247.42578448979492,,81.767857,0,0,0.0,0.024999,4.0,4.0,1.0,1.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,0.0,0.0,0.0,0.337332,0.0,0.0,,,,,,
PWR,SHORT,0.391915088273824,3.91915088273824,2.75,3.7846,watchlist_reeval_failed,"bounce_and_fail, not_extended, room_to_target","confirmation_volume, momentum_aligned, trend_aligned",5.0,NEUTRAL,bounce_and_fail,,,620.0,550.0,2.86,8.75,13405.0,10699.0,0.798,8829.0,5862.0,9413.0,89.1,0.462,0.0,0.31,1.0,1.0,0.33,0.1,14,1.0,6.29171805409185,8e-06,1.2e-05,0.022687043746516707,0.0036058582968068755,3.734366,2.068976,0,1,0.040095,0.026148,4.0,4.0,1.0,1.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,0.0,0.0,0.394805,0.509483,0.0,0.0,,,,,,
LION,SHORT,0.38005334376589367,3.800533437658937,3.43,4.3093,watchlist_reeval_failed,"confirmation_volume, room_to_target, shooting_star_at_resistance","momentum_aligned, not_extended, trend_aligned",6.9,NEUTRAL,unknown,,,17.0,8.0,38.1,35.01,124301.0,24723.0,0.199,18752.0,80946.0,49326.0,60.6,0.737,0.0,0.0,1.0,1.2,0.23,1.0,2,1.0,0.0,0.0,0.0001,0.0,3.7369973909227503,,0.163182,0,2,0.0,0.09405,4.0,4.0,1.0,1.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,0.0,0.0,0.0,0.274528,0.0,0.0,,,,,,
CM,SHORT,0.375,3.75,1.2,3.455,watchlist_reeval_failed,room_to_target,"confirmation_volume, continuation_pattern, momentum_aligned, not_extended, trend_aligned",6.1,NEUTRAL,unknown,,,115.0,95.0,4.82,13.41,11606.0,9081.0,0.782,7094.0,3379.0,10214.0,57.8,0.204,0.0,0.0,1.0,0.0,0.2,0.0,1,1.0,0.0,0.0,1e-06,0.0,6.2153452380451816e-27,,25.103448,0,0,0.0,0.0,4.0,4.0,1.0,1.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,0.0,0.0,0.0,0.452756,0.0,0.0,,,,,,
THC,SHORT,0.3559834744456233,3.559834744456233,5.82,4.5459,watchlist_reeval_failed,"ema_rally, momentum_aligned, not_extended, trend_aligned","confirmation_volume, room_to_target",5.1,NEUTRAL,ema_rally,,,210.0,180.0,7.92,7.5,5993.0,6141.0,1.025,4959.0,2506.0,4669.0,98.8,0.538,2.21,0.78,0.12,1.2,1.29,0.22,1,1.0,0.0,0.0,1e-05,0.0,8.581745921600237e-11,,3.47651,0,0,0.0,0.0,4.0,4.0,1.0,1.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,0.0,0.0,0.0,0.290249,0.0,0.0,,,,,,
INOD,SHORT,0.35299805766621684,3.5299805766621684,3.54,3.887,watchlist_reeval_failed,"confirmation_volume, ema_rally, not_extended, room_to_target","momentum_aligned, trend_aligned",5.3,NEUTRAL,ema_rally,,,50.0,40.0,7.87,13.7,27025.0,13130.0,0.486,19156.0,5154.0,15845.0,70.2,1.029,0.0,0.28,1.0,1.2,0.49,0.56,4,1.0,0.0,0.0,0.000331,0.0,2.329098872575209e-19,,0.381383,0,0,0.0,1.2e-05,4.0,4.0,1.0,1.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,0.0,0.0,0.0,0.553245,0.0,0.0,,,,,,
WMG,SHORT,0.3492857142857143,3.492857142857143,0.56,3.2344,watchlist_reeval_failed,room_to_target,"confirmation_volume, continuation_pattern, momentum_aligned, not_extended, trend_aligned",6.6,NEUTRAL,unknown,,,36.0,24.0,18.73,20.84,18916.0,238.0,0.013,148.0,17406.0,1600.0,62.5,0.379,0.0,0.0,0.21,0.0,0.34,0.0,1,0.7,0.0,0.0,3.1e-05,0.0,53.83051176495643,,26.410256,0,0,0.0,0.0,4.0,4.0,1.0,1.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,0.0,0.0,0.0,0.649599,0.0,0.0,,,,,,
